# path	class_name	extends	lines	signals	funcs
third_party/godot-open-rpg/addons/dialogic/Modules/Glossary/glossary_resource.gd	DialogicGlossary	Resource	340		remove_entry,_remove_entry_alias,replace_entry_key,get_entry,_add_entry_key_alias,try_add_entry,_get_word_options,get_set_regex_option,add_translation_id,remove_translation_id,remove_entry_translation_ids,clear_translation_keys,get_property_translation_key,_get_glossary_translation_id_prefix,_get_glossary_translation_key,get_set_glossary_entry_translation_id,get_set_glossary_translation_id
third_party/godot-open-rpg/addons/dialogic/Modules/Glossary/index.gd		DialogicIndexer	14		_get_events,_get_editors,_get_subsystems
third_party/godot-open-rpg/addons/dialogic/Modules/Glossary/subsystem_glossary.gd		DialogicSubsystem	174		_clear_state,parse_glossary,add_glossary,find_glossary,get_entry,translate
third_party/godot-open-rpg/addons/dialogic/Modules/HighlightPortrait/index.gd		DialogicIndexer	17		_get_portrait_scene_presets
third_party/godot-open-rpg/addons/dialogic/Modules/HighlightPortrait/simple_highlight_portrait.gd		DialogicPortrait	46		_update_portrait,_ready,_should_do_portrait_update,_highlight,_unhighlight
third_party/godot-open-rpg/addons/dialogic/Modules/History/event_history.gd	DialogicHistoryEvent	DialogicEvent	82		_execute,_init,get_shortcode,get_shortcode_parameters,build_event_editor
third_party/godot-open-rpg/addons/dialogic/Modules/History/index.gd		DialogicIndexer	13		_get_events,_get_subsystems,_get_settings_pages
third_party/godot-open-rpg/addons/dialogic/Modules/History/settings_history.gd		DialogicSettingsPage	29		_get_priority,_ready,_refresh,setting_toggled
third_party/godot-open-rpg/addons/dialogic/Modules/History/subsystem_history.gd		DialogicSubsystem	276	open_requested,close_requested,simple_history_changed,full_event_history_changed,visited_event,unvisited_event	_update_saved_connection,_ready,_on_save,_post_install,_clear_state,_load_state,open_history,close_history,store_simple_history_entry,get_simple_history,store_full_event,_current_event_key,_get_event_key,mark_event_as_visited,_check_seen,has_last_event_been_visited,has_event_been_visited,save_visited_history,load_visited_history,get_saved_visited_history,reset_visited_history
third_party/godot-open-rpg/addons/dialogic/Modules/Jump/event_jump.gd	DialogicJumpEvent	DialogicEvent	178		_execute,_init,_get_icon,to_text,from_text,is_valid_event,get_shortcode_parameters,build_event_editor,get_timeline_suggestions,get_label_suggestions,_get_code_completion,_get_start_code_completion,_get_syntax_highlighting
third_party/godot-open-rpg/addons/dialogic/Modules/Jump/event_label.gd	DialogicLabelEvent	DialogicEvent	125		_execute,_init,_get_icon,to_text,from_text,is_valid_event,get_shortcode_parameters,_get_translatable_properties,_get_property_original_translation,build_event_editor,_get_start_code_completion,_get_syntax_highlighting
third_party/godot-open-rpg/addons/dialogic/Modules/Jump/event_return.gd	DialogicReturnEvent	DialogicEvent	83		_execute,_init,_get_icon,to_text,from_text,is_valid_event,build_event_editor,_get_start_code_completion,_get_syntax_highlighting
third_party/godot-open-rpg/addons/dialogic/Modules/Jump/index.gd		DialogicIndexer	9		_get_events,_get_subsystems
third_party/godot-open-rpg/addons/dialogic/Modules/Jump/subsystem_jump.gd		DialogicSubsystem	123	switched_timeline,jumped_to_label,returned_from_jump,passed_label	_clear_state,_load_state,jump_to_label,push_to_jump_stack,resume_from_last_jump,is_jump_stack_empty,_ready,_on_passed_label,get_last_label_identifier,get_last_label_name
third_party/godot-open-rpg/addons/dialogic/Modules/LayeredPortrait/custom_layered_portrait.gd		res://addons/dialogic/Modules/LayeredPortrait/layered_portrait.gd	3		
third_party/godot-open-rpg/addons/dialogic/Modules/LayeredPortrait/index.gd		DialogicIndexer	17		_get_portrait_scene_presets
third_party/godot-open-rpg/addons/dialogic/Modules/LayeredPortrait/layered_portrait.gd		DialogicPortrait	264		_update_portrait,_apply_layer_adjustments,_reposition_with_rect,_find_sprites_recursively,_execute,_parse_layer_command,_parse_input_to_layer_commands,_set_extra_data,_set_mirror,_find_largest_coverage_rect,_get_covered_rect,_get_state,_load_state
third_party/godot-open-rpg/addons/dialogic/Modules/Save/event_save.gd	DialogicSaveEvent	DialogicEvent	70		_execute,_init,_get_icon,get_shortcode,get_shortcode_parameters,build_event_editor
third_party/godot-open-rpg/addons/dialogic/Modules/Save/index.gd		DialogicIndexer	14		_get_events,_get_subsystems,_get_settings_pages
third_party/godot-open-rpg/addons/dialogic/Modules/Save/settings_save.gd		DialogicSettingsPage	57		_get_priority,_refresh,_on_autosave_toggled,_on_autosave_mode_item_selected,_on_autosave_delay_value_changed,_on_default_save_slot_name_text_changed,_on_encryption_password_text_changed,_on_encryption_on_exports_toggled
third_party/godot-open-rpg/addons/dialogic/Modules/Save/subsystem_save.gd		DialogicSubsystem	535	saved	_clear_state,_pause,_resume,save,load,save_file,load_file,set_global_info,get_global_info,get_encryption_password,get_slot_names,has_slot,delete_slot,add_empty_slot,reset_slot,get_slot_path,get_default_slot,get_latest_slot,set_latest_slot,_make_sure_slot_dir_exists,set_slot_info,get_slot_info,take_thumbnail,save_slot_thumbnail,get_slot_thumbnail,_ready,_on_autosave_timer_timeout,_on_dialogic_event_handled,_on_start_or_end_autosave,perform_autosave
third_party/godot-open-rpg/addons/dialogic/Modules/Settings/event_setting.gd	DialogicSettingEvent	DialogicEvent	254		_execute,_init,_get_icon,to_text,from_text,is_valid_event,build_event_editor,get_settings_suggestions,get_value_suggestions,_get_code_completion,_get_start_code_completion,_get_syntax_highlighting
third_party/godot-open-rpg/addons/dialogic/Modules/Settings/index.gd		DialogicIndexer	10		_get_events,_get_subsystems
third_party/godot-open-rpg/addons/dialogic/Modules/Settings/subsystem_settings.gd		DialogicSubsystem	98		_clear_state,_reload_settings,_set,_get,_setting_changed,get_setting,has_setting,reset_all,reset_setting,connect_to_change
third_party/godot-open-rpg/addons/dialogic/Modules/Signal/event_signal.gd	DialogicSignalEvent	DialogicEvent	90		_execute,_init,get_shortcode,get_shortcode_parameters,build_event_editor
third_party/godot-open-rpg/addons/dialogic/Modules/Signal/index.gd		DialogicIndexer	7		_get_events
third_party/godot-open-rpg/addons/dialogic/Modules/Style/DialogicStylesUtil.gd	DialogicStylesUtil	Node	79		update_style_directory,build_style_directory,get_default_style_path,get_default_layout_base,get_fallback_style_path,get_fallback_style,get_style_path,start_style_preload,get_style
third_party/godot-open-rpg/addons/dialogic/Modules/Style/character_settings_style.gd		DialogicCharacterEditorMainSection	34		_init,_get_title,_ready,_load_character,_save_changes,get_style_suggestions
third_party/godot-open-rpg/addons/dialogic/Modules/Style/event_style.gd	DialogicStyleEvent	DialogicEvent	76		_execute,_init,get_shortcode,get_shortcode_parameters,build_event_editor,get_style_suggestions
third_party/godot-open-rpg/addons/dialogic/Modules/Style/index.gd		DialogicIndexer	14		_get_events,_get_subsystems,_get_character_editor_sections
third_party/godot-open-rpg/addons/dialogic/Modules/Style/node_style.gd	DialogicNode_StyleLayer	Control	13		_ready
third_party/godot-open-rpg/addons/dialogic/Modules/Style/subsystem_styles.gd		DialogicSubsystem	194	style_changed	_ready,_clear_state,_load_state,_pack_extra_state,change_style,load_style,create_layout,reload_current_info_into_new_style,get_current_style,has_active_layout_node,get_layout_node,get_first_node_in_layout,preload_style
third_party/godot-open-rpg/addons/dialogic/Modules/StyleEditor/Components/style_browser.gd		Control	113	activate_part	_ready,collect_style_parts,is_premade_style_part,load_parts,_on_style_item_clicked,load_part_info,_on_activate_button_pressed,_on_search_text_changed,_on_close_button_pressed
third_party/godot-open-rpg/addons/dialogic/Modules/StyleEditor/Components/style_browser_window.gd		Window	22	part_selected	_on_close_requested,get_picked_info,_on_style_browser_activate_part
third_party/godot-open-rpg/addons/dialogic/Modules/StyleEditor/Components/style_layer_tree.gd		Tree	53	layer_moved	_get_drag_data,_can_drop_data,_drop_data
third_party/godot-open-rpg/addons/dialogic/Modules/StyleEditor/index.gd		DialogicIndexer	5		_get_editors
third_party/godot-open-rpg/addons/dialogic/Modules/StyleEditor/style_editor.gd		DialogicEditor	404		_get_title,_get_icon,_register,_open,_close,_ready,collect_styles,save_style_list,save_style,add_style,delete_style,delete_style_by_name,realize_style,setup_ui,load_style_list,_on_stylelist_selected,select_style,load_style,_on_AddStyleMenu_about_to_popup,_on_AddStyleMenu_selected,add_style_undoable,_on_duplicate_button_pressed,_on_remove_button_pressed,_on_edit_name_button_pressed,_on_layout_style_name_text_submitted,_on_layout_style_name_focus_exited,_on_make_default_button_pressed,_on_test_style_button_pressed,_on_inheritance_index_pressed,_on_start_styling_button_pressed,_on_stylelist_drag,_on_stylelist_can_drop,_on_style_list_drop,_get_new_name
third_party/godot-open-rpg/addons/dialogic/Modules/StyleEditor/style_layer_editor.gd		HSplitContainer	530		_ready,load_style,load_style_layer_list,select_layer,setup_layer_tree_item,_on_layer_selected,load_layer,add_layer,delete_layer,move_layer,replace_layer,_on_add_layer_menu_pressed,_on_replace_layer_menu_pressed,_on_add_custom_layer_file_selected,_on_replace_custom_layer_file_selected,_on_make_custom_button_about_to_popup,_on_make_custom_menu_pressed,_on_make_custom_layer_file_selected,_on_make_custom_layout_file_selected,make_layer_custom,make_layout_custom,_on_delete_layer_button_pressed,load_layout_scene_customization,collect_settings,set_export_override,_on_export_override_reset,_on_expand_layer_info_pressed,_on_layer_tree_layer_moved,_on_layer_tree_button_clicked,clean_scene_name
third_party/godot-open-rpg/addons/dialogic/Modules/Text/auto_advance.gd	DialogicAutoAdvance	RefCounted	232	autoadvance,toggled	_init,start,_calculate_autoadvance_delay,_calculate_per_word_delay,_calculate_per_character_delay,_on_autoadvance_timer_timeout,_on_toggled,is_advancing,get_time_left,get_time,is_enabled,_try_emit_toggled,_update_autoadvance_delay_modifier,get_progress
third_party/godot-open-rpg/addons/dialogic/Modules/Text/auto_skip.gd	DialogicAutoSkip	RefCounted	70	toggled	_init,_set_enabled,_handle_seen_event,_handle_unseen_event
third_party/godot-open-rpg/addons/dialogic/Modules/Text/character_settings/character_moods_settings.gd		DialogicCharacterEditorMainSection	236		_init,_get_title,_load_character,_save_changes,get_portrait_data,set_portrait_data,_ready,update_mood_list,_input,_on_mood_list_item_selected,load_mood_info,get_mood_info,_on_add_pressed,_on_duplicate_pressed,_on_delete_pressed,_on_name_text_changed,_on_name_text_submitted,_on_name_focus_exited,_on_default_toggled,set_default_button,preview
third_party/godot-open-rpg/addons/dialogic/Modules/Text/character_settings/character_portrait_mood_settings.gd		DialogicCharacterEditorPortraitSection	37		_get_title,_ready,_load_portrait_data,update_visibility,_on_portrait_mood_value_changed,mood_suggestions
third_party/godot-open-rpg/addons/dialogic/Modules/Text/event_text.gd	DialogicTextEvent	DialogicEvent	566	advance	_clear_state,_execute,_mark_as_read,_connect_signals,_disconnect_signals,_try_play_current_line_voice,_on_dialogic_input_action,_on_dialogic_input_autoadvance,_on_auto_skip_enable,_init,to_text,from_text,get_or_create_character,is_valid_event,is_string_full_event,get_shortcode_parameters,_get_translatable_properties,_get_property_original_translation,_enter_visual_editor,build_event_editor,should_show_portrait_selector,do_any_characters_exist,get_character_suggestions,get_portrait_suggestions,_get_code_completion,_get_start_code_completion,suggest_bbcode,load_text_effects,_get_syntax_highlighting
third_party/godot-open-rpg/addons/dialogic/Modules/Text/index.gd		DialogicIndexer	38		_get_events,_get_subsystems,_get_settings_pages,_get_character_editor_sections,_get_text_effects,_get_text_modifiers
third_party/godot-open-rpg/addons/dialogic/Modules/Text/manual_advance.gd	DialogicManualAdvance	RefCounted	50		_init,is_enabled
third_party/godot-open-rpg/addons/dialogic/Modules/Text/node_dialog_text.gd	DialogicNode_DialogText	RichTextLabel	183	started_revealing_text,continued_revealing_text,finished_revealing_text	_ready,reveal_text,set_speed,continue_reveal,finish_text,_process,_on_meta_hover_started,_on_meta_hover_ended,_on_meta_clicked,on_gui_input,custom_fx_update,custom_fx_reset,custom_fx_skip
third_party/godot-open-rpg/addons/dialogic/Modules/Text/node_input.gd	DialogicNode_Input	Control	21		_ready,_input,_on_gui_input
third_party/godot-open-rpg/addons/dialogic/Modules/Text/node_name_label.gd	DialogicNode_NameLabel	Label	25		_ready,_set
third_party/godot-open-rpg/addons/dialogic/Modules/Text/node_next_indicator.gd	DialogicNode_NextIndicator	Control	102		_ready,_on_gui_input,_on_visibility_changed,play_animation
third_party/godot-open-rpg/addons/dialogic/Modules/Text/node_type_sound.gd	DialogicNode_TypeSounds	AudioStreamPlayer	138		_ready,_on_started_revealing_text,_on_continued_revealing_text,_on_finished_revealing_text,load_overwrite,load_sounds_from_path,_get_configuration_warnings
third_party/godot-open-rpg/addons/dialogic/Modules/Text/settings_text.gd		DialogicSettingsPage	249		_get_priority,_get_title,_ready,_refresh,_about_to_close,_on_bool_set,_on_float_set,_on_string_set,_on_InputAction_value_changed,suggest_actions,_on_new_event_option_item_selected,_on_additional_delay_mode_item_selected,_on_additional_delay_value_changed,_on_IgnoredCharacters_text_changed,load_autopauses,save_autopauses,_on_add_autopauses_set_pressed,add_autopause_set,_on_remove_autopauses_set_pressed
third_party/godot-open-rpg/addons/dialogic/Modules/Text/subsystem_text.gd		DialogicSubsystem	751	about_to_show_text,text_started,text_finished,speaker_updated,textbox_visibility_changed,animation_textbox_show,animation_textbox_hide,animation_textbox_new_text,meta_hover_started,meta_hover_ended,meta_clicked	_ready,_post_install,_clear_state,_load_state,_pack_extra_state,parse_text,load_parse_stack,get_textboxes,textbox_update_visibility,textbox_handle_auto_visibility,textbox_reset_visibility,show_textbox,hide_textbox,is_textbox_visible,update_dialog_text,_on_dialog_text_finished,update_name_label,get_character_name_parsed,get_current_speaker,show_next_indicators,hide_next_indicators,update_typing_sound_mood,update_typing_sound_mood_from_character,update_text_speed,_update_user_speed,set_text_voice_synced,is_text_voice_synced,skip_text_reveal,set_text_reveal_skippable,is_text_reveal_skippable,collect_text_effects,parse_text_effects,execute_effects,collect_text_modifiers,color_character_names,collect_character_names,sort_by_length,connect_meta_signals,emit_meta_signal,effect_pause,effect_speed,effect_lspeed,effect_signal,effect_mood,modifier_random_selection,modifier_break,modifier_autopauses
